TIME, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, AC_PF_1, AC_PF_2, AC_PF_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_S_1, AC_S_2, AC_S_3, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, DC_I, DC_P, DC_V, SC_TRIG
0.30048, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000002869, 0.0029779999999994438, 0.016505999999997016, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22914, 9615.25, 413.98199999999997,0.0
1.02452, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000010767, 0.002977999999997669, 0.016505999999996968, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2346, 9612.969000000001, 413.97835,0.0
1.70588, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000010767, 0.002978000000004751, 0.016506000000037956, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22805, 9616.822, 413.9807,0.0
2.40444, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999979022, 0.0029780000000047854, 0.016506000000038153, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22316, 9615.219000000001, 413.981,0.0
3.1322400000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999979022, 0.0029780000000047854, 0.016506000000037956, nan, nan, nan, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.234050000000003, 9617.911, 413.9778,0.0
3.8528000000000002, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999979022, 0.0029779999999905524, 0.016506000000037956, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2357, 9614.599, 413.9822,0.0
4.58288, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000042514, 0.0029779999999905524, 0.016506000000037956, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22446, 9615.231, 413.9769,0.0
5.277200000000001, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000042514, 0.0029779999999905524, 0.016506000000037956, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22531, 9614.797999999999, 413.978,0.0
5.9750000000000005, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000042514, 0.0029779999999905524, 0.016506000000037956, nan, nan, nan, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22745, 9616.228, 413.9781,0.0
6.677600000000001, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000042514, 0.0029779999999905524, 0.016506000000037956, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22585, 9614.425, 413.9812,0.0
7.41612, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000042514, 0.0029779999999905524, 0.01650599999987361, nan, nan, nan, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2334, 9616.626, 413.97895,0.0
8.1202, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068100000004282, 0.0029779999999905524, 0.0165059999998744, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23162, 9614.812, 413.98040000000003,0.0
8.858, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999916441, 0.002977999999990689, 0.0165059999998744, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23134, 9615.178, 413.9779,0.0
9.527600000000001, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999915832, 0.0029779999999905524, 0.0165059999998744, nan, nan, nan, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22157, 9612.343, 413.97795,0.0
10.217440000000002, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999915832, 0.002977999999990689, 0.01650599999987361, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22802, 9616.454, 413.97580000000005,0.0
10.937240000000001, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999915832, 0.0029779999999905524, 0.0165059999998744, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22627, 9615.528999999999, 413.9778,0.0
11.678040000000001, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999915832, 0.0029779999999905524, 0.0165059999998744, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22611, 9615.505000000001, 413.97985,0.0
12.38784, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999915832, 0.0029779999999905524, 0.01650599999987361, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22786, 9618.689, 413.97685,0.0
13.107400000000002, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999916441, 0.002977999999990689, 0.0165059999998744, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23135, 9618.551, 413.97625,0.0
13.78424, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999915832, 0.0029780000000473477, 0.01650599999987361, nan, nan, nan, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.228450000000002, 9615.971, 413.9756,0.0
14.480080000000001, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999916441, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2196, 9617.402, 413.97895,0.0
15.181400000000002, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999916441, 0.0029780000000476205, 0.016506000000203875, nan, nan, nan, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.222839999999998, 9616.867, 413.97815,0.0
15.9182, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999915832, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.21855, 9615.23, 413.98199999999997,0.0
16.64, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999914615, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22545, 9613.287, 413.97685,0.0
17.35256, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000169805, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22312, 9613.021, 413.98109999999997,0.0
18.06588, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.016506000000200725, nan, nan, nan, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22296, 9614.557, 413.9814,0.0
18.815440000000002, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.016506000000200725, nan, nan, nan, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22679, 9616.148, 413.98235,0.0
19.61596, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22273, 9617.654999999999, 413.9792,0.0
20.375, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.016506000000200725, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.220480000000002, 9616.144, 413.97839999999997,0.0
21.21272, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23506, 9615.683, 413.97745,0.0
22.09268, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22259, 9615.593, 413.97659999999996,0.0
22.861720000000002, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000169805, 0.0029780000000473477, 0.016506000000200725, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22376, 9617.007, 413.97965,0.0
23.65772, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.016506000000200725, nan, nan, nan, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23103, 9615.526, 413.9783,0.0
24.40904, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2215, 9617.027, 413.97715,0.0
25.181040000000003, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23258, 9614.743, 413.9791,0.0
26.071800000000003, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.229370000000003, 9613.310000000001, 413.9777,0.0
26.96496, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000473477, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22761, 9616.524, 413.9756,0.0
27.72624, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.220860000000002, 9615.588, 413.97704999999996,0.0
28.564480000000003, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22649, 9616.892, 413.97535,0.0
29.317520000000002, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23193, 9616.804, 413.9776,0.0
30.051600000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22835, 9618.232, 413.97990000000004,0.0
30.755160000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22157, 9613.271, 413.9825,0.0
31.577400000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22927, 9616.73, 413.9772,0.0
32.432120000000005, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22478, 9613.67, 413.97565,0.0
33.33484, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000168587, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2277, 9614.376, 413.97735,0.0
34.086360000000006, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010681000000169805, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23237, 9615.812, 413.97565,0.0
34.85392, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23201, 9615.443, 413.9816,0.0
35.571200000000005, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999664298, 0.0029780000000476205, 0.016506000000205454, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.221, 9617.89, 413.981,0.0
36.355000000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22859, 9614.036, 413.9774,0.0
37.214200000000005, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.227919999999997, 9616.426, 413.9776,0.0
38.02248, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.010680999999664298, 0.0029780000000470745, 0.016506000000205454, nan, nan, nan, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23065, 9613.761999999999, 413.97985,0.0
38.803760000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22018, 9614.793, 413.97934999999995,0.0
39.57376, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.229709999999997, 9613.183, 413.98075,0.0
40.30084, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22435, 9617.515, 413.97695,0.0
41.15632, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.230339999999998, 9617.248, 413.97794999999996,0.0
41.9386, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23215, 9616.566, 413.97945000000004,0.0
42.686400000000006, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22253, 9613.622, 413.97659999999996,0.0
43.402680000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.228319999999997, 9615.462, 413.97775,0.0
44.160000000000004, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000476205, 0.016506000000205454, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2194, 9613.762, 413.98135,0.0
44.911280000000005, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23011, 9615.961, 413.97745,0.0
45.67208, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22553, 9614.393, 413.97765,0.0
46.353640000000006, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23075, 9612.973, 413.97715,0.0
47.052200000000006, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22558, 9617.024, 413.9815,0.0
47.75104, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.226869999999998, 9617.075, 413.98045,0.0
48.483360000000005, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000476205, 0.0165060000002023, nan, nan, nan, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23299, 9618.065999999999, 413.97655,0.0
49.20268, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.23509, 9616.297, 413.97670000000005,0.0
49.92396, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.2198, 9616.421999999999, 413.97955,0.0
50.587320000000005, 60.00000000000001, 60.00000000000001, 60.00000000000001, 0.01068099999966186, 0.0029780000000470745, 0.0165060000002023, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.22344, 9617.285, 413.97704999999996,0.0
